date,total_articles,avg_sentiment,std_sentiment,min_sentiment,max_sentiment,dominant_sentiment,avg_sentiment_lag_1d,avg_sentiment_lag_2d,avg_sentiment_lag_3d,avg_sentiment_lag_7d,avg_sentiment_lag_14d,total_articles_lag_1d,total_articles_lag_2d,total_articles_lag_3d,total_articles_lag_7d,total_articles_lag_14d,avg_sentiment_rolling_mean_3d,avg_sentiment_rolling_std_3d,avg_sentiment_rolling_min_3d,avg_sentiment_rolling_max_3d,avg_sentiment_rolling_median_3d,avg_sentiment_rolling_mean_7d,avg_sentiment_rolling_std_7d,avg_sentiment_rolling_min_7d,avg_sentiment_rolling_max_7d,avg_sentiment_rolling_median_7d,avg_sentiment_rolling_mean_14d,avg_sentiment_rolling_std_14d,avg_sentiment_rolling_min_14d,avg_sentiment_rolling_max_14d,avg_sentiment_rolling_median_14d,avg_sentiment_rolling_mean_30d,avg_sentiment_rolling_std_30d,avg_sentiment_rolling_min_30d,avg_sentiment_rolling_max_30d,avg_sentiment_rolling_median_30d,total_articles_rolling_mean_3d,total_articles_rolling_std_3d,total_articles_rolling_min_3d,total_articles_rolling_max_3d,total_articles_rolling_median_3d,total_articles_rolling_mean_7d,total_articles_rolling_std_7d,total_articles_rolling_min_7d,total_articles_rolling_max_7d,total_articles_rolling_median_7d,total_articles_rolling_mean_14d,total_articles_rolling_std_14d,total_articles_rolling_min_14d,total_articles_rolling_max_14d,total_articles_rolling_median_14d,total_articles_rolling_mean_30d,total_articles_rolling_std_30d,total_articles_rolling_min_30d,total_articles_rolling_max_30d,total_articles_rolling_median_30d,day_of_week,is_weekend,day_of_month,week_of_year,month,quarter,is_month_start,is_month_end,is_holiday_hr,days_since_weekend,days_until_weekend,sentiment_momentum_1d,sentiment_momentum_7d,sentiment_acceleration,sentiment_trend,sentiment_trend_streak,volume_change_1d,volume_change_7d,volume_pct_change_1d,volume_acceleration,volume_trend,volume_spike,sentiment_spike,spike_label
2025-12-07,14,-0.21428571428571427,0.8925823753039809,-1,1,negative,0.21052631578947367,0.4375,0.2,0.2631578947368421,0.0,19.0,16.0,15.0,19.0,18.0,0.14458020050125317,0.33085921768622406,-0.21428571428571427,0.4375,0.21052631578947367,0.2269169948681227,0.21395647869678078,-0.21428571428571427,0.4375,0.25,0.1766000342598087,0.19373902834889087,-0.21428571428571427,0.4375,0.23026315789473684,0.18936633226880906,0.20308830859412075,-0.21428571428571427,0.5333333333333333,0.23026315789473684,16.333333333333332,2.51661147842358,14.0,19.0,16.0,16.142857142857142,2.672612419124255,12.0,19.0,16.0,15.5,2.9807071953842437,11.0,19.0,15.5,15.966666666666667,2.5928726358514202,11.0,20.0,16.0,6,1,7,49,12,4,0,0,0,0,0,-0.424812030075188,-0.47744360902255634,-0.19783834586466165,-1.0,2.0,-5.0,-5.0,-0.26315789473684215,-8.0,-1.0,0,1,1
2025-12-08,17,0.058823529411764705,0.6586528140164322,-1,1,neutral,-0.21428571428571427,0.21052631578947367,0.4375,0.3888888888888889,0.0,14.0,19.0,16.0,18.0,13.0,0.0183547103051747,0.21527798125693703,-0.21428571428571427,0.21052631578947367,0.058823529411764705,0.17976480065710493,0.20861506073867842,-0.21428571428571427,0.4375,0.21052631578947367,0.18080171493207758,0.19022034180624323,-0.21428571428571427,0.4375,0.23026315789473684,0.17882711658253453,0.20131895128985713,-0.21428571428571427,0.5333333333333333,0.20526315789473684,16.666666666666668,2.516611478423579,14.0,19.0,17.0,16.0,2.5819888974716223,12.0,19.0,16.0,15.785714285714286,2.913590738077503,11.0,19.0,16.5,16.0,2.5997347344787194,11.0,20.0,16.0,0,0,8,50,12,4,0,0,0,0,5,0.27310924369747897,-0.3300653594771242,0.697921273772667,1.0,1.0,3.0,-1.0,0.2142857142857142,8.0,1.0,0,0,0
2025-12-09,9,0.3333333333333333,0.7071067811865476,-1,1,neutral,0.058823529411764705,-0.21428571428571427,0.21052631578947367,0.3157894736842105,0.09090909090909091,17.0,14.0,19.0,19.0,11.0,0.059290382819794575,0.27380982230898276,-0.21428571428571427,0.3333333333333333,0.058823529411764705,0.18227106632126536,0.21061737597879487,-0.21428571428571427,0.4375,0.21052631578947367,0.19811773224809492,0.19242910943598057,-0.21428571428571427,0.4375,0.256578947368421,0.18993822769364563,0.20030490671686485,-0.21428571428571427,0.5333333333333333,0.23026315789473684,13.333333333333334,4.041451884327383,9.0,17.0,14.0,14.571428571428571,3.3094381626464915,9.0,19.0,15.0,15.642857142857142,3.2011330411672625,9.0,19.0,16.5,15.8,2.893512362700981,9.0,20.0,16.0,1,0,9,50,12,4,0,0,0,1,4,0.2745098039215686,0.017543859649122806,0.0014005602240896309,1.0,2.0,-8.0,-10.0,-0.47058823529411764,-11.0,-1.0,0,0,0
2025-12-12,12,0.5,0.7977240352174656,-1,1,positive,0.3333333333333333,0.058823529411764705,-0.21428571428571427,0.25,0.1111111111111111,9.0,17.0,14.0,12.0,18.0,0.2973856209150327,0.2227742087209707,0.058823529411764705,0.5,0.3333333333333333,0.21798535203555106,0.2427598160720297,-0.21428571428571427,0.5,0.21052631578947367,0.2258955100258727,0.2064604246643848,-0.21428571428571427,0.5,0.27046783625730997,0.18882711658253454,0.19841793935008917,-0.21428571428571427,0.5,0.23026315789473684,12.666666666666666,4.041451884327385,9.0,17.0,12.0,14.571428571428571,3.3094381626464915,9.0,19.0,15.0,15.214285714285714,3.2623392133340707,9.0,19.0,15.5,15.7,2.9728657948993797,9.0,20.0,16.0,4,0,12,50,12,4,0,0,0,4,1,0.16666666666666669,0.25,-0.10784313725490191,1.0,3.0,3.0,0.0,0.33333333333333326,11.0,1.0,0,0,0
2025-12-13,13,0.23076923076923078,0.8320502943378437,-1,1,positive,0.5,0.3333333333333333,0.058823529411764705,0.2,-0.16666666666666666,12.0,9.0,17.0,15.0,12.0,0.3547008547008547,0.13588130850927027,0.23076923076923078,0.5,0.3333333333333333,0.22238095643115546,0.24265842766378776,-0.21428571428571427,0.5,0.23076923076923078,0.25428378841415106,0.17293239231876129,-0.21428571428571427,0.5,0.27046783625730997,0.19207497983039776,0.19827565307915263,-0.21428571428571427,0.5,0.2403846153846154,11.333333333333334,2.081665999466146,9.0,13.0,12.0,14.285714285714286,3.352326839390107,9.0,19.0,14.0,15.285714285714286,3.196839098200008,9.0,19.0,15.5,15.633333333333333,3.011281470064528,9.0,20.0,16.0,5,1,13,50,12,4,0,0,0,0,0,-0.2692307692307692,0.03076923076923077,-0.4358974358974359,-1.0,1.0,1.0,-2.0,0.08333333333333326,-2.0,1.0,0,0,0
2025-12-14,16,0.25,0.5773502691896257,-1,1,neutral,0.23076923076923078,0.5,0.3333333333333333,0.4375,0.2777777777777778,13.0,12.0,9.0,16.0,18.0,0.3269230769230769,0.15019710915205092,0.23076923076923078,0.5,0.25,0.1955952421454412,0.22463413302920007,-0.21428571428571427,0.5,0.23076923076923078,0.2522996614300241,0.1728014041829256,-0.21428571428571427,0.5,0.256578947368421,0.2021626991286434,0.19302536452484745,-0.21428571428571427,0.5,0.25,13.666666666666666,2.0816659994661384,12.0,16.0,13.0,14.285714285714286,3.352326839390107,9.0,19.0,14.0,15.142857142857142,3.1097153680569694,9.0,19.0,15.5,15.533333333333333,2.944701065951526,9.0,20.0,16.0,6,1,14,50,12,4,0,0,0,0,0,0.019230769230769218,-0.1875,0.28846153846153844,1.0,1.0,3.0,0.0,0.23076923076923084,2.0,1.0,0,0,0
2025-12-15,15,0.13333333333333333,0.7432233529572065,-1,1,neutral,0.25,0.23076923076923078,0.5,0.21052631578947367,0.3076923076923077,16.0,13.0,12.0,19.0,13.0,0.20470085470085472,0.06254956395459133,0.13333333333333333,0.25,0.23076923076923078,0.18456767322313541,0.22567133909186476,-0.21428571428571427,0.5,0.23076923076923078,0.23984544897581167,0.17477400066054236,-0.21428571428571427,0.5,0.25,0.19160714357308786,0.18758690036322104,-0.21428571428571427,0.5,0.2403846153846154,14.666666666666666,1.5275252316519494,13.0,16.0,15.0,13.714285714285714,2.6903708365382,9.0,17.0,14.0,15.285714285714286,3.0490495726870885,9.0,19.0,15.5,15.366666666666667,2.8221211554594734,9.0,20.0,15.5,0,0,15,51,12,4,0,0,0,0,5,-0.11666666666666667,-0.07719298245614034,-0.1358974358974359,-1.0,1.0,-1.0,-4.0,-0.0625,-4.0,-1.0,0,0,0
2025-12-16,35,0.14285714285714285,0.7724238832805372,-1,1,neutral,0.13333333333333333,0.25,0.23076923076923078,-0.21428571428571427,0.2631578947368421,15.0,16.0,13.0,14.0,19.0,0.1753968253968254,0.06478349313378605,0.13333333333333333,0.25,0.14285714285714285,0.2355880813864007,0.14719572514014395,0.058823529411764705,0.5,0.23076923076923078,0.2312525381272617,0.1764885907731232,-0.21428571428571427,0.5,0.2403846153846154,0.18803571500165928,0.18745672551426973,-0.21428571428571427,0.5,0.22064777327935223,22.0,11.26942766958464,15.0,35.0,16.0,16.714285714285715,8.499299691038981,9.0,35.0,15.0,16.428571428571427,6.060138177077709,9.0,35.0,15.5,15.866666666666667,4.500830063929073,9.0,35.0,15.5,1,0,16,51,12,4,0,0,0,1,4,0.009523809523809518,0.3571428571428571,0.1261904761904762,1.0,1.0,20.0,21.0,1.3333333333333335,21.0,1.0,1,0,1
2025-12-17,17,0.29411764705882354,0.6859943405700354,-1,1,neutral,0.14285714285714285,0.13333333333333333,0.25,0.058823529411764705,0.3888888888888889,35.0,15.0,16.0,17.0,18.0,0.19010270774976656,0.09020535702807003,0.13333333333333333,0.29411764705882354,0.14285714285714285,0.26920152676455195,0.1253464839613752,0.13333333333333333,0.5,0.25,0.22448316371082846,0.17173059302957297,-0.21428571428571427,0.5,0.2403846153846154,0.19257647867554986,0.18834918378829016,-0.21428571428571427,0.5,0.2403846153846154,22.333333333333332,11.0151410945722,15.0,35.0,17.0,16.714285714285715,8.499299691038981,9.0,35.0,15.0,16.357142857142858,6.046068561879286,9.0,35.0,15.5,15.8,4.467507212042879,9.0,35.0,15.5,2,0,17,51,12,4,0,0,0,2,3,0.1512605042016807,0.23529411764705882,0.14173669467787117,1.0,2.0,-18.0,0.0,-0.5142857142857142,-38.0,-1.0,0,0,0
2025-12-18,16,0.125,0.49999999999999994,-1,1,neutral,0.29411764705882354,0.14285714285714285,0.13333333333333333,0.3333333333333333,0.3157894736842105,17.0,35.0,15.0,9.0,19.0,0.1873249299719888,0.09291519092617027,0.125,0.29411764705882354,0.14285714285714285,0.2394396220026472,0.13213076927229528,0.125,0.5,0.23076923076923078,0.21085534416195628,0.17149751482198536,-0.21428571428571427,0.5,0.22064777327935223,0.18105687083241262,0.1811916530280417,-0.21428571428571427,0.5,0.22064777327935223,22.666666666666668,10.692676621563622,16.0,35.0,17.0,17.714285714285715,7.825477316949768,12.0,35.0,16.0,16.142857142857142,5.9981682185498935,9.0,35.0,15.5,15.766666666666667,4.461972142707618,9.0,35.0,15.5,3,0,18,51,12,4,0,0,0,3,2,-0.16911764705882354,-0.20833333333333331,-0.32037815126050423,-1.0,1.0,-1.0,7.0,-0.05882352941176472,17.0,-1.0,0,0,0
2025-12-19,14,0.6428571428571429,0.633323693776651,-1,1,positive,0.125,0.29411764705882354,0.14285714285714285,0.5,0.25,16.0,17.0,35.0,12.0,12.0,0.3539915966386555,0.2640694463219041,0.125,0.6428571428571429,0.29411764705882354,0.2598477852679534,0.1810569775817139,0.125,0.6428571428571429,0.23076923076923078,0.23891656865175223,0.20688483719369197,-0.21428571428571427,0.6428571428571429,0.22064777327935223,0.19058068035622217,0.1975377892189511,-0.21428571428571427,0.6428571428571429,0.22064777327935223,15.666666666666666,1.5275252316519459,14.0,17.0,16.0,18.0,7.615773105863915,13.0,35.0,16.0,16.285714285714285,5.915150969249306,9.0,35.0,15.5,15.766666666666667,4.461972142707618,9.0,35.0,15.5,4,0,19,51,12,4,0,0,0,4,1,0.5178571428571429,0.1428571428571429,0.6869747899159664,1.0,1.0,-2.0,2.0,-0.125,-1.0,-1.0,0,1,1
2025-12-20,19,-0.10526315789473684,0.809302638222512,-1,1,negative,0.6428571428571429,0.125,0.29411764705882354,0.23076923076923078,0.2,14.0,16.0,17.0,13.0,15.0,0.22086466165413535,0.3831625257182873,-0.10526315789473684,0.6428571428571429,0.125,0.21184315831595796,0.2284072035532023,-0.10526315789473684,0.6428571428571429,0.14285714285714285,0.2171120573735567,0.22646216139523886,-0.21428571428571427,0.6428571428571429,0.22064777327935223,0.1846909560454452,0.20374932645636554,-0.21428571428571427,0.6428571428571429,0.22064777327935223,16.333333333333332,2.5166114784235805,14.0,19.0,16.0,18.857142857142858,7.289914755527478,14.0,35.0,16.0,16.571428571428573,5.9448010345729285,9.0,35.0,16.0,15.933333333333334,4.487018312123687,9.0,35.0,16.0,5,1,20,51,12,4,0,0,0,0,0,-0.7481203007518797,-0.3360323886639676,-1.2659774436090228,-1.0,1.0,5.0,6.0,0.3571428571428572,7.0,1.0,0,1,1
2025-12-21,16,-0.0625,0.6800735254367721,-1,1,neutral,-0.10526315789473684,0.6428571428571429,0.125,0.25,0.4375,19.0,14.0,16.0,16.0,16.0,0.15836466165413535,0.4201272368877881,-0.10526315789473684,0.6428571428571429,-0.0625,0.16720030117310083,0.24929114000177074,-0.10526315789473684,0.6428571428571429,0.13333333333333333,0.18139777165927098,0.22844985169041698,-0.21428571428571427,0.6428571428571429,0.17669172932330826,0.16927428937877853,0.20439271099426418,-0.21428571428571427,0.6428571428571429,0.20526315789473684,16.333333333333332,2.5166114784235805,14.0,19.0,16.0,18.857142857142858,7.289914755527478,14.0,35.0,16.0,16.571428571428573,5.9448010345729285,9.0,35.0,16.0,15.966666666666667,4.483558726120879,9.0,35.0,16.0,6,1,21,51,12,4,0,0,0,0,0,0.042763157894736836,-0.3125,0.7908834586466166,1.0,1.0,-3.0,0.0,-0.1578947368421053,-8.0,-1.0,0,0,0
2025-12-22,16,0.5625,0.51234753829798,0,1,positive,-0.0625,-0.10526315789473684,0.6428571428571429,0.13333333333333333,0.21052631578947367,16.0,19.0,14.0,15.0,19.0,0.13157894736842105,0.37380059807217225,-0.10526315789473684,0.5625,-0.0625,0.22850982498262465,0.289159503652113,-0.10526315789473684,0.6428571428571429,0.14285714285714285,0.20653874910288003,0.250231097110328,-0.21428571428571427,0.6428571428571429,0.18681318681318682,0.17969095604544522,0.21626688809677996,-0.21428571428571427,0.6428571428571429,0.20526315789473684,17.0,1.7320508075688696,16.0,19.0,16.0,19.0,7.211102550927987,14.0,35.0,16.0,16.357142857142858,5.904459108388962,9.0,35.0,16.0,15.966666666666667,4.483558726120879,9.0,35.0,16.0,0,0,22,52,12,4,0,0,0,0,5,0.625,0.4291666666666667,0.5822368421052632,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0,1,1
2025-12-23,17,0.11764705882352941,0.4850712500726659,-1,1,neutral,0.5625,-0.0625,-0.10526315789473684,0.14285714285714285,-0.21428571428571427,16.0,16.0,19.0,35.0,14.0,0.2058823529411765,0.32170693238725956,-0.0625,0.5625,0.11764705882352941,0.22490838440639416,0.29055770788250385,-0.10526315789473684,0.6428571428571429,0.125,0.23024823289639743,0.22134924969088826,-0.10526315789473684,0.6428571428571429,0.18681318681318682,0.1836125246728962,0.21395043610756118,-0.21428571428571427,0.6428571428571429,0.20526315789473684,16.333333333333332,0.5773502691896089,16.0,17.0,16.0,16.428571428571427,1.5118578920369365,14.0,19.0,16.0,16.571428571428573,5.866650016626392,9.0,35.0,16.0,16.1,4.451656026616423,9.0,35.0,16.0,1,0,23,52,12,4,0,0,0,1,4,-0.44485294117647056,-0.02521008403361344,-1.0698529411764706,-1.0,1.0,1.0,-18.0,0.0625,1.0,1.0,0,1,1
2025-12-24,18,0.0,0.5940885257860046,-1,1,neutral,0.11764705882352941,0.5625,-0.0625,0.29411764705882354,0.058823529411764705,17.0,16.0,16.0,17.0,17.0,0.2267156862745098,0.2966876077973777,0.0,0.5625,0.11764705882352941,0.18289157768370506,0.29999407346057283,-0.10526315789473684,0.6428571428571429,0.11764705882352941,0.22604655222412853,0.22537524888059385,-0.10526315789473684,0.6428571428571429,0.18681318681318682,0.1898625246728962,0.2052992821640806,-0.21428571428571427,0.6428571428571429,0.20526315789473684,17.0,0.9999999999999858,16.0,18.0,17.0,16.571428571428573,1.618347187425401,14.0,19.0,16.0,16.642857142857142,5.878345435149679,9.0,35.0,16.0,16.166666666666668,4.46506232982199,9.0,35.0,16.0,2,0,24,52,12,4,0,0,0,2,3,-0.11764705882352941,-0.29411764705882354,0.3272058823529411,-1.0,2.0,1.0,1.0,0.05882352941176472,0.0,1.0,0,0,0
2025-12-25,20,-0.1,0.7880689256524124,-1,1,neutral,0.0,0.11764705882352941,0.5625,0.125,0.3333333333333333,18.0,17.0,16.0,16.0,9.0,0.005882352941176468,0.10894270104383663,-0.1,0.11764705882352941,0.0,0.15074872054084792,0.31870120064864566,-0.10526315789473684,0.6428571428571429,0.0,0.19509417127174755,0.238860313042458,-0.10526315789473684,0.6428571428571429,0.1380952380952381,0.18652919133956286,0.20926185823580504,-0.21428571428571427,0.6428571428571429,0.20526315789473684,18.333333333333332,1.527525231651931,17.0,20.0,18.0,17.142857142857142,2.0354009783964537,14.0,20.0,17.0,17.428571428571427,5.50124860951914,12.0,35.0,16.0,16.233333333333334,4.508102539400263,9.0,35.0,16.0,3,0,25,52,12,4,0,0,1,3,2,-0.1,-0.225,0.017647058823529405,-1.0,3.0,2.0,4.0,0.11111111111111116,1.0,1.0,0,0,0
2025-12-26,14,0.14285714285714285,0.7703288865196432,-1,1,neutral,-0.1,0.0,0.11764705882352941,0.6428571428571429,0.5,20.0,18.0,17.0,14.0,12.0,0.014285714285714282,0.12205719636167948,-0.1,0.14285714285714285,0.0,0.07932014911227649,0.23508864418156158,-0.10526315789473684,0.5625,0.0,0.16958396719011493,0.22228803118074386,-0.10526315789473684,0.6428571428571429,0.1380952380952381,0.19129109610146763,0.20647777458626346,-0.21428571428571427,0.6428571428571429,0.20526315789473684,17.333333333333332,3.055050463303888,14.0,20.0,18.0,17.142857142857142,2.0354009783964537,14.0,20.0,17.0,17.571428571428573,5.37392974266699,13.0,35.0,16.0,16.266666666666666,4.487018312123688,9.0,35.0,16.0,4,0,26,52,12,4,0,0,1,4,1,0.24285714285714285,-0.5,0.34285714285714286,1.0,1.0,-6.0,0.0,-0.30000000000000004,-8.0,-1.0,0,0,0
2025-12-27,17,-0.11764705882352941,0.600245047998781,-1,1,neutral,0.14285714285714285,-0.1,0.0,-0.10526315789473684,0.23076923076923078,14.0,20.0,18.0,19.0,13.0,-0.024929971988795523,0.14557555290131477,-0.11764705882352941,0.14285714285714285,-0.1,0.07755102040816327,0.23674993797976268,-0.11764705882352941,0.5625,0.0,0.14469708936206063,0.2341010016529607,-0.11764705882352941,0.6428571428571429,0.12916666666666665,0.18433922444371362,0.2133699597154671,-0.21428571428571427,0.6428571428571429,0.20526315789473684,17.0,2.9999999999999956,14.0,20.0,17.0,16.857142857142858,1.8644544714716338,14.0,20.0,17.0,17.857142857142858,5.216204674741131,14.0,35.0,16.5,16.466666666666665,4.3765309308293165,9.0,35.0,16.0,5,1,27,52,12,4,0,0,0,0,0,-0.26050420168067223,-0.012383900928792574,-0.5033613445378151,-1.0,1.0,3.0,-2.0,0.2142857142857142,9.0,1.0,0,0,0
2025-12-28,19,0.3684210526315789,0.5972647203701474,-1,1,neutral,-0.11764705882352941,0.14285714285714285,-0.1,-0.0625,0.25,17.0,14.0,20.0,16.0,16.0,0.13121037888839746,0.24324326830683665,-0.11764705882352941,0.3684210526315789,0.14285714285714285,0.13911117078410312,0.2499222283460242,-0.11764705882352941,0.5625,0.11764705882352941,0.153155735978602,0.24025701840224598,-0.11764705882352941,0.6428571428571429,0.12916666666666665,0.19291622249439586,0.21548599983168068,-0.21428571428571427,0.6428571428571429,0.22064777327935223,16.666666666666668,2.5166114784235782,14.0,19.0,17.0,17.285714285714285,1.9760470401187324,14.0,20.0,17.0,18.071428571428573,5.195623686768077,14.0,35.0,17.0,16.5,4.392391540866529,9.0,35.0,16.0,6,1,28,52,12,4,0,0,0,0,0,0.4860681114551083,0.4309210526315789,0.7465723131357805,1.0,1.0,2.0,3.0,0.11764705882352944,-1.0,1.0,0,1,1
2025-12-29,15,0.26666666666666666,0.7988086367179803,-1,1,positive,0.3684210526315789,-0.11764705882352941,0.14285714285714285,0.5625,0.13333333333333333,19.0,17.0,14.0,16.0,15.0,0.17248022015823872,0.25635691383849524,-0.11764705882352941,0.3684210526315789,0.26666666666666666,0.09684926602219836,0.1822436761568433,-0.11764705882352941,0.3684210526315789,0.11764705882352941,0.1626795455024115,0.24204681938373654,-0.11764705882352941,0.6428571428571429,0.13392857142857142,0.2073606669388403,0.20481044913396562,-0.21428571428571427,0.6428571428571429,0.2403846153846154,17.0,1.999999999999992,15.0,19.0,17.0,17.142857142857142,2.115700942049838,14.0,20.0,17.0,18.071428571428573,5.195623686768077,14.0,35.0,17.0,16.6,4.319961685653846,9.0,35.0,16.0,0,0,29,1,12,4,0,0,0,0,5,-0.10175438596491226,-0.29583333333333334,-0.5878224974200206,-1.0,1.0,-4.0,-1.0,-0.21052631578947367,-6.0,-1.0,0,0,0
2025-12-30,12,-0.25,0.7537783614444091,-1,1,negative,0.26666666666666666,0.3684210526315789,-0.11764705882352941,0.11764705882352941,0.14285714285714285,15.0,19.0,17.0,17.0,35.0,0.1283625730994152,0.33159789852708943,-0.25,0.3684210526315789,0.26666666666666666,0.044328257618837005,0.22354686901697343,-0.25,0.3684210526315789,0.0,0.1346183210126156,0.26609917804204747,-0.25,0.6428571428571429,0.1213235294117647,0.18976807434624773,0.22061102552395587,-0.25,0.6428571428571429,0.22064777327935223,15.333333333333334,3.5118845842842448,12.0,19.0,15.0,16.428571428571427,2.878491668515712,12.0,20.0,17.0,16.428571428571427,2.2088732148135843,12.0,20.0,16.5,16.4,4.391213798107493,9.0,35.0,16.0,1,0,30,1,12,4,0,0,0,1,4,-0.5166666666666666,-0.36764705882352944,-0.41491228070175434,-1.0,2.0,-3.0,-5.0,-0.19999999999999996,1.0,-1.0,0,1,1
2025-12-31,10,0.5,0.5270462766947299,0,1,neutral,-0.25,0.26666666666666666,0.3684210526315789,0.0,0.29411764705882354,12.0,15.0,19.0,18.0,17.0,0.1722222222222222,0.3838161210981306,-0.25,0.5,0.26666666666666666,0.11575682904740844,0.2798203806464153,-0.25,0.5,0.14285714285714285,0.14932420336555677,0.2808709117507459,-0.25,0.6428571428571429,0.1213235294117647,0.19617833075650415,0.22686107659690036,-0.25,0.6428571428571429,0.22064777327935223,12.333333333333334,2.5166114784235893,10.0,15.0,12.0,15.285714285714286,3.6384193323605922,10.0,20.0,15.0,15.928571428571429,2.786348194992199,10.0,20.0,16.0,16.3,4.5040211918408755,9.0,35.0,16.0,2,0,31,1,12,4,0,1,0,2,3,0.75,0.5,1.2666666666666666,1.0,1.0,-2.0,-8.0,-0.16666666666666663,1.0,-1.0,0,1,1
2026-01-01,17,0.35294117647058826,0.701888209634219,-1,1,positive,0.5,-0.25,0.26666666666666666,-0.1,0.125,10.0,12.0,15.0,20.0,16.0,0.20098039215686278,0.39742176585704514,-0.25,0.5,0.35294117647058826,0.1804627114003496,0.2739203410528588,-0.25,0.5,0.26666666666666666,0.16560571597059878,0.28591379491690405,-0.25,0.6428571428571429,0.13025210084033612,0.19917110681429567,0.22836239504997427,-0.25,0.6428571428571429,0.22064777327935223,13.0,3.605551275463992,10.0,17.0,12.0,14.857142857142858,3.1320159337915032,10.0,19.0,15.0,16.0,2.801098685543561,10.0,20.0,16.5,16.233333333333334,4.477401750656466,9.0,35.0,16.0,3,0,1,1,1,1,1,0,1,3,2,-0.14705882352941174,0.4529411764705883,-0.8970588235294117,-1.0,1.0,7.0,-3.0,0.7,9.0,1.0,0,0,0
2026-01-02,12,-0.16666666666666666,0.7177405625652734,-1,1,neutral,0.35294117647058826,0.5,-0.25,0.14285714285714285,0.6428571428571429,17.0,10.0,12.0,14.0,14.0,0.22875816993464052,0.35025301632582917,-0.16666666666666666,0.5,0.35294117647058826,0.1362450243255197,0.30430037759728173,-0.25,0.5,0.26666666666666666,0.10778258671889808,0.26290300749325635,-0.25,0.5625,0.058823529411764705,0.18065258829577716,0.2348799028808669,-0.25,0.6428571428571429,0.20526315789473684,13.0,3.605551275463992,10.0,17.0,12.0,14.571428571428571,3.3094381626464937,10.0,19.0,15.0,15.857142857142858,2.9575754846246562,10.0,20.0,16.5,16.033333333333335,4.529469279509793,9.0,35.0,16.0,4,0,2,1,1,1,0,0,0,4,1,-0.5196078431372549,-0.30952380952380953,-0.3725490196078432,-1.0,2.0,-5.0,-2.0,-0.2941176470588235,-12.0,-1.0,0,1,1
2026-01-03,14,-0.14285714285714285,0.8644378215075665,-1,1,negative,-0.16666666666666666,0.35294117647058826,0.5,-0.11764705882352941,-0.10526315789473684,12.0,17.0,10.0,17.0,19.0,0.01447245564892625,0.29336415866120785,-0.16666666666666666,0.35294117647058826,-0.14285714285714285,0.1326435837492892,0.30793353072154384,-0.25,0.5,0.26666666666666666,0.10509730207872622,0.2654263220572026,-0.25,0.5625,0.058823529411764705,0.16536436774439872,0.24063659625594536,-0.25,0.6428571428571429,0.17142857142857143,14.333333333333334,2.5166114784235827,12.0,17.0,14.0,14.142857142857142,3.1320159337915006,10.0,19.0,14.0,15.5,2.8487514134063434,10.0,20.0,16.0,15.866666666666667,4.508484976309577,9.0,35.0,16.0,5,1,3,1,1,1,0,0,0,0,0,0.023809523809523808,-0.02521008403361344,0.5434173669467788,1.0,1.0,2.0,-3.0,0.16666666666666674,7.0,1.0,0,0,0
2026-01-04,19,0.0,0.5773502691896257,-1,1,neutral,-0.14285714285714285,-0.16666666666666666,0.35294117647058826,0.3684210526315789,-0.0625,14.0,12.0,17.0,19.0,16.0,-0.10317460317460318,0.0901414023142911,-0.16666666666666666,0.0,-0.14285714285714285,0.08001200480192079,0.29199060481908207,-0.25,0.5,0.0,0.10956158779301194,0.2629042368961918,-0.25,0.5625,0.058823529411764705,0.1570310344110654,0.24192988602504345,-0.25,0.6428571428571429,0.14285714285714285,15.0,3.6055512754639873,12.0,19.0,14.0,14.142857142857142,3.1320159337915006,10.0,19.0,14.0,15.714285714285714,2.998167938760438,10.0,20.0,16.5,16.1,4.482533150828429,9.0,35.0,16.0,6,1,4,1,1,1,0,0,0,0,0,0.14285714285714285,-0.3684210526315789,0.11904761904761904,1.0,2.0,5.0,0.0,0.3571428571428572,3.0,1.0,0,0,0
2026-01-05,17,0.17647058823529413,0.7276068751089989,-1,1,neutral,0.0,-0.14285714285714285,-0.16666666666666666,0.26666666666666666,0.5625,19.0,14.0,12.0,15.0,16.0,0.011204481792717103,0.15995844857444563,-0.14285714285714285,0.17647058823529413,0.0,0.06712685074029613,0.28426899964982344,-0.25,0.5,0.0,0.08198805838124723,0.22992000395824866,-0.25,0.5,0.058823529411764705,0.15624672068557519,0.24182389806741936,-0.25,0.6428571428571429,0.14285714285714285,16.666666666666668,2.5166114784235756,14.0,19.0,17.0,14.428571428571429,3.309438162646493,10.0,19.0,14.0,15.785714285714286,3.017349102174892,10.0,20.0,17.0,16.166666666666668,4.480481295985749,9.0,35.0,16.0,0,0,5,2,1,1,0,0,0,0,5,0.17647058823529413,-0.09019607843137253,0.03361344537815128,1.0,3.0,-2.0,2.0,-0.10526315789473684,-7.0,-1.0,0,0,0
